metric,value
average_sp,301.03936767578125
standard_error_sp,9.111170190585126
average_xp_excluding_self,255.00327224731444
standard_error_xp_excluding_self,7.210198463603034
num_agents,5
num_sp_pairs,5
num_xp_pairs_excluding_self,20
