0.89899099,0.88145554,0.82118064,0.91079414,0.90195549
0.86288100,0.84992641,0.87902945,0.80087787,0.77770013
0.84339988,0.82983816,0.92817807,0.86254197,0.70621216
0.86565995,0.71488065,0.86211103,0.85989767,0.80418515
0.88038605,0.79602879,0.86526984,0.84729421,0.86825162
