0.75098217,0.82141310,0.81300163,0.94093764,0.91255772
0.73432571,0.89709067,0.91734797,0.95425457,0.94154167
0.85985321,0.72230452,0.94884634,0.93580437,0.74293768
0.63482803,0.76010585,0.70452595,0.91811645,0.80542451
0.75123942,0.92203540,0.92876238,0.96610099,0.94058931
