metric,value
average_alignment_r2,0.8969133138656616
standard_error_alignment_r2,0.008199449509020677
average_alignment_normalized_mse,0.10308668561279774
standard_error_alignment_normalized_mse,0.008199449269706522
average_alignment_mse,0.10352111641317606
standard_error_alignment_mse,0.008267622913014321
average_alignment_shuffled_r2,-0.02904976815916598
standard_error_alignment_shuffled_r2,0.0025270982813457863
average_alignment_neural_predictivity,0.9492052376270295
standard_error_alignment_neural_predictivity,0.003412303646132886
average_alignment_blind_neural_predictivity,0.9457595932483673
standard_error_alignment_blind_neural_predictivity,0.003010178337830263
average_alignment_ps_np_gain,0.0034456418734043837
standard_error_alignment_ps_np_gain,0.0010556778739316728
average_alignment_shuffled_neural_predictivity,0.003202732592471875
standard_error_alignment_shuffled_neural_predictivity,0.00015502338288111503
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
