metric,value
average_alignment_r2,0.7669142341613769
standard_error_alignment_r2,0.011345396577436226
average_alignment_normalized_mse,0.2330857652425766
standard_error_alignment_normalized_mse,0.011345397444237643
average_alignment_mse,0.233521203994751
standard_error_alignment_mse,0.011617594994581561
average_alignment_shuffled_r2,-0.019422243535518646
standard_error_alignment_shuffled_r2,0.001138578589222002
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
