metric,value
average_alignment_r2,0.9126867777109147
standard_error_alignment_r2,0.005277748805618017
average_alignment_normalized_mse,0.08731322281062603
standard_error_alignment_normalized_mse,0.0052777489081213946
average_alignment_mse,0.08778660060837865
standard_error_alignment_mse,0.005359313494511947
average_alignment_shuffled_r2,-0.022437871284782886
standard_error_alignment_shuffled_r2,0.0009758289877574419
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
