metric,value
average_alignment_r2,0.80742591381073
standard_error_alignment_r2,0.007585222755761456
average_alignment_normalized_mse,0.19257408916950225
standard_error_alignment_normalized_mse,0.007585222838328602
average_alignment_mse,0.19346380293369292
standard_error_alignment_mse,0.007668732409569874
average_alignment_shuffled_r2,-0.017032891064882278
standard_error_alignment_shuffled_r2,0.000562409977000011
average_alignment_neural_predictivity,0.8968179249763488
standard_error_alignment_neural_predictivity,0.004047859274947397
average_alignment_blind_neural_predictivity,0.8715042161941529
standard_error_alignment_blind_neural_predictivity,0.004432855841866252
average_alignment_ps_np_gain,0.025313713252544404
standard_error_alignment_ps_np_gain,0.001413944136737301
average_alignment_shuffled_neural_predictivity,0.0029132096096873283
standard_error_alignment_shuffled_neural_predictivity,0.00023788602218128454
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
