metric,value
average_alignment_r2,0.8529789605736733
standard_error_alignment_r2,0.007335482945096161
average_alignment_normalized_mse,0.14702103860676288
standard_error_alignment_normalized_mse,0.007335482855930231
average_alignment_mse,0.1493829955533147
standard_error_alignment_mse,0.007858581557138988
average_alignment_shuffled_r2,-0.020723116705194115
standard_error_alignment_shuffled_r2,0.0010540749249271584
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
