metric,value
average_alignment_r2,0.8541918247938156
standard_error_alignment_r2,0.006769029937946948
average_alignment_normalized_mse,0.14580817628651857
standard_error_alignment_normalized_mse,0.006769030021165525
average_alignment_mse,0.14794391956180333
standard_error_alignment_mse,0.007196927617920382
average_alignment_shuffled_r2,-0.0201336779166013
standard_error_alignment_shuffled_r2,0.001055066396177654
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
