metric,value
average_alignment_r2,0.8439651989936828
standard_error_alignment_r2,0.009100712907927818
average_alignment_normalized_mse,0.15603480428457261
standard_error_alignment_normalized_mse,0.0091007141612176
average_alignment_mse,0.15834457486867903
standard_error_alignment_mse,0.009792107839624016
average_alignment_shuffled_r2,-0.01879237998276949
standard_error_alignment_shuffled_r2,0.0010917298745150854
average_alignment_neural_predictivity,0.9182502746582031
standard_error_alignment_neural_predictivity,0.0047023702397957145
average_alignment_blind_neural_predictivity,0.8957031464576721
standard_error_alignment_blind_neural_predictivity,0.00694099539683265
average_alignment_ps_np_gain,0.022547124661505224
standard_error_alignment_ps_np_gain,0.002700729990141983
average_alignment_shuffled_neural_predictivity,0.0031889027962461115
standard_error_alignment_shuffled_neural_predictivity,0.0002906513907448522
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
