metric,value
average_r2,0.8293831658363342
standard_error_r2,0.007412009154338056
average_normalized_mse,0.170616837143898
standard_error_normalized_mse,0.00741200853856816
average_mse,0.17131685316562653
standard_error_mse,0.008293857718222837
average_shuffled_r2,-0.010153012797236443
standard_error_shuffled_r2,0.0005858924081683555
num_agents,5
num_pairs,25
hidden_dim,256
train_episodes,7
test_episodes,3
ridge_lambda,0.001
train_fraction,0.7
