metric,value
average_alignment_r2,0.7948268049955368
standard_error_alignment_r2,0.005213741405205403
average_alignment_normalized_mse,0.20517319500446318
standard_error_alignment_normalized_mse,0.0052137414651095264
average_alignment_mse,0.20575029380619525
standard_error_alignment_mse,0.005361884992749476
average_alignment_shuffled_r2,-0.018895334266126156
standard_error_alignment_shuffled_r2,0.00038701103476703445
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
