metric,value
average_alignment_r2,0.9055798435211182
standard_error_alignment_r2,0.008142874799397229
average_alignment_normalized_mse,0.09442015409469605
standard_error_alignment_normalized_mse,0.008142875571535297
average_alignment_mse,0.0953319551050663
standard_error_alignment_mse,0.008503843392362057
average_alignment_shuffled_r2,-0.023079715706408023
standard_error_alignment_shuffled_r2,0.002083595774775771
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
