metric,value
average_alignment_r2,0.837828418314457
standard_error_alignment_r2,0.011073172837914504
average_alignment_normalized_mse,0.1621715847030282
standard_error_alignment_normalized_mse,0.011073173037037806
average_alignment_mse,0.16582343935966493
standard_error_alignment_mse,0.012010733908811754
average_alignment_shuffled_r2,-0.027951537929475308
standard_error_alignment_shuffled_r2,0.003184925042268349
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
