metric,value
average_return,124.0625
standard_error_return,4.245063085474957
average_diagonal,114.65625
standard_error_diagonal,12.311211068321018
average_off_diagonal,nan
standard_error_off_diagonal,nan
num_ego_agents,5
num_partner_agents,15
num_pairs,75
num_diagonal_pairs,5
num_off_diagonal_pairs,0
