metric,value
average_alignment_r2,0.7797041058540344
standard_error_alignment_r2,0.009549407477807904
average_alignment_normalized_mse,0.22029589474201203
standard_error_alignment_normalized_mse,0.00954940786171728
average_alignment_mse,0.22322597563266755
standard_error_alignment_mse,0.010324337522984273
average_alignment_shuffled_r2,-0.020157524310052397
standard_error_alignment_shuffled_r2,0.0011543598464266672
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
