-0.02502190,-0.04155654,-0.02736850,-0.02111262,-0.02413852,-0.02702072,-0.03146005,-0.01888305,-0.03359834,-0.02605814,-0.02660758,-0.02387279,-0.02094314,-0.01792138,-0.02527092
-0.02921802,-0.06285381,-0.02754956,-0.04204522,-0.02612919,-0.02800967,-0.02212817,-0.01694660,-0.05485450,-0.01871558,-0.02358837,-0.02551763,-0.04982122,-0.01659570,-0.02104921
-0.04429472,-0.02765704,-0.02534736,-0.02394051,-0.02366857,-0.02021102,-0.02462799,-0.03071744,-0.02642070,-0.02257828,-0.01827254,-0.02413087,-0.03037289,-0.02461505,-0.03092748
-0.03541769,-0.03731660,-0.02431895,-0.02636505,-0.02398423,-0.02590026,-0.02137906,-0.01958491,-0.04041681,-0.02252592,-0.02810497,-0.02468204,-0.02321099,-0.02267680,-0.03646691
-0.05124504,-0.03762828,-0.02614205,-0.02269309,-0.01857566,-0.02096359,-0.01931930,-0.01514286,-0.04671300,-0.01649988,-0.02144268,-0.01772175,-0.02087818,-0.01698213,-0.03391470
