metric,value
average_alignment_r2,0.7865044045448303
standard_error_alignment_r2,0.0101311276106872
average_alignment_normalized_mse,0.21349559366703033
standard_error_alignment_normalized_mse,0.010131127485915672
average_alignment_mse,0.2139077192544937
standard_error_alignment_mse,0.010357390561070387
average_alignment_shuffled_r2,-0.0185947697609663
standard_error_alignment_shuffled_r2,0.0006962688344177305
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
