metric,value
average_alignment_r2,0.8496968670934438
standard_error_alignment_r2,0.0101172733283217
average_alignment_normalized_mse,0.15030313247814775
standard_error_alignment_normalized_mse,0.010117273359108593
average_alignment_mse,0.1526665112748742
standard_error_alignment_mse,0.01053585218401809
average_alignment_shuffled_r2,-0.021542779412120582
standard_error_alignment_shuffled_r2,0.0015299805973587655
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
