0.02717498,0.02737149,0.04116761,0.02654957,0.02463382,0.02151384,0.02070983,0.02466848,0.00881059,0.02841838,0.01717137,0.01894313,0.00930071,0.02060239,0.02431587,0.01951154,0.01954769,0.02178793,0.01595304,-0.00395387
0.03190009,0.02960460,0.03148108,0.01528265,0.02489268,0.01408291,0.01578197,0.02186630,0.01354695,0.00956255,0.01580954,0.02376967,-0.01661848,0.01887880,0.02297612,0.01406172,0.01276495,0.01847819,0.00987682,0.00741040
0.02630994,0.02216890,0.04763592,0.03588361,0.01407705,0.01367895,0.01303353,0.01530084,0.02084452,0.01245583,-0.00466285,0.02343245,0.01454206,0.04614456,0.03923937,0.02875945,0.01412297,0.01390502,0.01540553,0.00931981
0.03472923,0.02460560,0.03503880,0.03398953,0.02425171,0.01125890,0.01924654,0.01987513,0.00245954,0.00333844,0.00983698,0.01608563,0.02045124,0.01493106,0.02422806,0.01472123,0.01624697,0.01747179,0.01604249,0.01643905
0.02329052,0.01436443,0.02782254,0.02842921,0.01717816,0.03401585,0.01453002,0.02226079,0.01502505,0.02962905,0.01380040,0.01569200,0.01848269,0.01916915,0.01737541,0.02145455,0.00464412,0.01862738,0.00619152,0.00831032
