0.09061468,0.14597446,0.09920168,0.06133506,0.06152068
0.08340539,0.05014657,0.24900128,0.09621067,0.07065151
0.36774179,0.06067095,0.04869360,0.42225152,0.08079190
0.22874008,0.12160904,0.05067393,0.06220570,0.11526316
0.13173307,0.06873401,0.10765196,0.08403081,0.11588660
