metric,value
average_return,90.6796875
standard_error_return,4.039205977708771
average_diagonal,79.96875
standard_error_diagonal,16.29803597254896
average_off_diagonal,nan
standard_error_off_diagonal,nan
num_ego_agents,5
num_partner_agents,20
num_pairs,100
num_diagonal_pairs,5
num_off_diagonal_pairs,0
