metric,value
average_alignment_r2,0.9096399223804474
standard_error_alignment_r2,0.00475655112003585
average_alignment_normalized_mse,0.09036007639020681
standard_error_alignment_normalized_mse,0.004756551558583077
average_alignment_mse,0.0906180515140295
standard_error_alignment_mse,0.004846479667264229
average_alignment_shuffled_r2,-0.020322975488379597
standard_error_alignment_shuffled_r2,0.0008890011485737006
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
