metric,value
average_r2,0.6467253804206848
standard_error_r2,0.01383535886611631
average_normalized_mse,0.35327461957931516
standard_error_normalized_mse,0.01383535977960811
average_mse,0.3541156941652298
standard_error_mse,0.013846108626209839
average_shuffled_r2,-0.00011221128575925831
standard_error_shuffled_r2,7.492375025378411e-06
num_agents,5
num_pairs,25
hidden_dim,512
train_episodes,70
test_episodes,30
ridge_lambda,0.001
train_fraction,0.7
