metric,value
average_sp,207.83187255859374
standard_error_sp,22.23998144286468
average_xp_excluding_self,168.33741760253906
standard_error_xp_excluding_self,11.47473760275359
num_agents,5
num_sp_pairs,5
num_xp_pairs_excluding_self,20
