-0.01631380,-0.01768340,-0.01422124,-0.01782454,-0.01452670
-0.02551763,-0.02357675,-0.01341994,-0.02131824,-0.01916555
-0.01467792,-0.01806656,-0.02053543,-0.01991156,-0.01672626
-0.02064096,-0.01604661,-0.02243824,-0.01982053,-0.01663728
-0.01935044,-0.01870880,-0.03332390,-0.02057111,-0.01577993
