metric,value
average_alignment_r2,0.8331196093559265
standard_error_alignment_r2,0.013226880956012144
average_alignment_normalized_mse,0.16688039317727088
standard_error_alignment_normalized_mse,0.013226882299909992
average_alignment_mse,0.16709050819277763
standard_error_alignment_mse,0.013990917321624918
average_alignment_shuffled_r2,-0.02225933238863945
standard_error_alignment_shuffled_r2,0.0023472961094133647
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
