metric,value
average_alignment_r2,0.9056523275375367
standard_error_alignment_r2,0.006188342016866067
average_alignment_normalized_mse,0.09434767354279756
standard_error_alignment_normalized_mse,0.0061883418703994175
average_alignment_mse,0.09519767798483372
standard_error_alignment_mse,0.006357411780378394
average_alignment_shuffled_r2,-0.0231788326241076
standard_error_alignment_shuffled_r2,0.001184158483744629
average_alignment_neural_predictivity,0.9517272418737411
standard_error_alignment_neural_predictivity,0.002982239663251602
average_alignment_blind_neural_predictivity,0.94202702999115
standard_error_alignment_blind_neural_predictivity,0.003382929442200839
average_alignment_ps_np_gain,0.009700210987357422
standard_error_alignment_ps_np_gain,0.0009049109906898755
average_alignment_shuffled_neural_predictivity,0.003076402297592722
standard_error_alignment_shuffled_neural_predictivity,0.00013499801376048767
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
