metric,value
average_alignment_r2,0.923632892370224
standard_error_alignment_r2,0.018716525829560387
average_alignment_normalized_mse,0.07636710911989213
standard_error_alignment_normalized_mse,0.01871652690737993
average_alignment_mse,0.07939124420285225
standard_error_alignment_mse,0.02148203623453943
average_alignment_shuffled_r2,-0.019201737344264985
standard_error_alignment_shuffled_r2,0.0021704600869444446
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
