-0.02132913,-0.01666858,-0.02520047,-0.01440164,-0.01675124
-0.02328734,-0.01715091,-0.01733245,-0.01858219,-0.01851762
-0.01658983,-0.01922878,-0.01900357,-0.01876185,-0.02791176
-0.01609815,-0.01724871,-0.02156532,-0.03965017,-0.01683258
-0.13198631,-0.01952730,-0.02355756,-0.01941614,-0.01515719
