154.375000,74.062500,100.312500,13.125000,69.218750,221.093750,192.500000,239.843750,235.156250,205.156250,131.718750,125.312500,156.093750,119.531250,134.218750,145.625000,126.406250,155.468750,209.218750,157.031250
139.687500,111.875000,131.562500,47.500000,115.781250,144.843750,163.750000,168.437500,176.875000,159.843750,124.531250,134.531250,137.187500,137.343750,132.187500,138.750000,120.468750,110.937500,195.156250,152.343750
161.093750,97.031250,92.343750,5.156250,103.906250,231.406250,203.750000,235.468750,237.968750,192.031250,203.125000,199.218750,195.156250,201.250000,202.031250,165.312500,169.062500,182.187500,235.781250,173.593750
164.843750,135.468750,155.156250,12.812500,138.593750,211.718750,191.718750,234.687500,224.687500,214.218750,161.093750,168.125000,146.093750,179.843750,175.937500,153.750000,182.031250,177.656250,208.281250,170.625000
143.437500,35.625000,103.125000,6.093750,83.125000,186.718750,187.812500,200.000000,195.000000,167.500000,131.718750,127.187500,134.062500,137.187500,141.250000,125.312500,134.531250,143.750000,203.906250,132.656250
