metric,value
average_return,169.184375
standard_error_return,6.183963627913518
average_diagonal,152.28125
standard_error_diagonal,39.8326148656004
average_off_diagonal,nan
standard_error_off_diagonal,nan
num_ego_agents,5
num_partner_agents,20
num_pairs,100
num_diagonal_pairs,5
num_off_diagonal_pairs,0
