metric,value
average_alignment_r2,0.8613971915841102
standard_error_alignment_r2,0.008916599839949867
average_alignment_normalized_mse,0.13860281143337488
standard_error_alignment_normalized_mse,0.008916599889774564
average_alignment_mse,0.1412493372708559
standard_error_alignment_mse,0.009645432345521787
average_alignment_shuffled_r2,-0.021977752456441523
standard_error_alignment_shuffled_r2,0.0021151089169292535
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
