metric,value
average_alignment_r2,0.7881100475788116
standard_error_alignment_r2,0.006237494815561549
average_alignment_normalized_mse,0.21188995264470578
standard_error_alignment_normalized_mse,0.006237494917394782
average_alignment_mse,0.21398470394313335
standard_error_alignment_mse,0.006416506237691191
average_alignment_shuffled_r2,-0.020687355138361455
standard_error_alignment_shuffled_r2,0.0005980184033486743
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
