metric,value
average_alignment_r2,0.9172705912590027
standard_error_alignment_r2,0.016608138849652652
average_alignment_normalized_mse,0.0827294160425663
standard_error_alignment_normalized_mse,0.016608139787914998
average_alignment_mse,0.08290608912706375
standard_error_alignment_mse,0.01698641296619887
average_alignment_shuffled_r2,-0.02884697198867798
standard_error_alignment_shuffled_r2,0.009259438853882116
average_alignment_neural_predictivity,0.9607294297218323
standard_error_alignment_neural_predictivity,0.005558111006379837
average_alignment_blind_neural_predictivity,0.958518807888031
standard_error_alignment_blind_neural_predictivity,0.003202143773279313
average_alignment_ps_np_gain,0.0022106222296133637
standard_error_alignment_ps_np_gain,0.0029048401393967464
average_alignment_shuffled_neural_predictivity,0.0030100700398907067
standard_error_alignment_shuffled_neural_predictivity,0.00028391608784227376
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
