metric,value
average_sp,250.3153045654297
standard_error_sp,10.503440421292662
average_xp_excluding_self,215.136088180542
standard_error_xp_excluding_self,9.18515704043469
num_agents,5
num_sp_pairs,5
num_xp_pairs_excluding_self,20
