0.37235713,0.40280554,0.60556382,0.50782764,0.49777111,0.51223606,0.35308936,0.55593789,0.49765804,0.50528193,0.45307994,0.31640580,0.47623849,0.41698703,0.44393936
0.26640522,0.38265795,0.42125484,0.44859546,0.35389674,0.44704264,0.45171103,0.52959472,0.52460551,0.45547047,0.52443665,0.47874996,0.40414128,0.39057130,0.50372118
0.24166322,0.39283082,0.43922853,0.50206369,0.51904815,0.46516368,0.36022800,0.34606791,0.54175884,0.36209628,0.48111460,0.39778289,0.58020759,0.57704264,0.50952953
0.41361207,0.46188658,0.55191332,0.44772571,0.47489339,0.44141909,0.45859799,0.39153183,0.61304104,0.43015310,0.51311356,0.54458779,0.28104714,0.45060185,0.45058802
0.43649170,0.46831945,0.47125179,0.68287295,0.37309495,0.51543123,0.44347453,0.43989021,0.50870091,0.41853845,0.56774700,0.40597782,0.54321009,0.47500280,0.46168643
