metric,value
average_return,202.18541666666667
standard_error_return,4.3535181798652705
average_diagonal,216.28125
standard_error_diagonal,6.3016227448769095
average_off_diagonal,nan
standard_error_off_diagonal,nan
num_ego_agents,5
num_partner_agents,15
num_pairs,75
num_diagonal_pairs,5
num_off_diagonal_pairs,0
