metric,value
average_alignment_r2,0.9060638010501861
standard_error_alignment_r2,0.007117591785047496
average_alignment_normalized_mse,0.09393619751557708
standard_error_alignment_normalized_mse,0.007117591719931223
average_alignment_mse,0.09501493876799941
standard_error_alignment_mse,0.0073877315420220815
average_alignment_shuffled_r2,-0.022524930397048594
standard_error_alignment_shuffled_r2,0.0012728181161572665
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
