metric,value
average_alignment_r2,0.8662309265136718
standard_error_alignment_r2,0.014690476931697935
average_alignment_normalized_mse,0.13376907065510749
standard_error_alignment_normalized_mse,0.014690476970392621
average_alignment_mse,0.1346052385866642
standard_error_alignment_mse,0.014929582102907327
average_alignment_shuffled_r2,-0.026163463592529298
standard_error_alignment_shuffled_r2,0.0019486040820537232
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
