metric,value
average_alignment_r2,0.836268606185913
standard_error_alignment_r2,0.01743300891821517
average_alignment_normalized_mse,0.16373139321804048
standard_error_alignment_normalized_mse,0.01743300930092428
average_alignment_mse,0.1674946129322052
standard_error_alignment_mse,0.018582545315781636
average_alignment_shuffled_r2,-0.03300452396273613
standard_error_alignment_shuffled_r2,0.006454123633295225
average_alignment_neural_predictivity,0.9208440256118774
standard_error_alignment_neural_predictivity,0.006790171255188102
average_alignment_blind_neural_predictivity,0.9099665689468384
standard_error_alignment_blind_neural_predictivity,0.006723557095505055
average_alignment_ps_np_gain,0.010877456467133015
standard_error_alignment_ps_np_gain,0.001908947967241379
average_alignment_shuffled_neural_predictivity,0.0031142047746106983
standard_error_alignment_shuffled_neural_predictivity,0.0002795310073417374
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
