metric,value
average_alignment_r2,0.7634339809417725
standard_error_alignment_r2,0.007352099080115454
average_alignment_normalized_mse,0.23656602144241334
standard_error_alignment_normalized_mse,0.007352097845579009
average_alignment_mse,0.2416921776533127
standard_error_alignment_mse,0.008833133428647826
average_alignment_shuffled_r2,-0.018640134744346143
standard_error_alignment_shuffled_r2,0.00101539860160121
average_alignment_neural_predictivity,0.8717376947402954
standard_error_alignment_neural_predictivity,0.003729031621428191
average_alignment_blind_neural_predictivity,0.8350696635246276
standard_error_alignment_blind_neural_predictivity,0.004518690912562488
average_alignment_ps_np_gain,0.03666803196072579
standard_error_alignment_ps_np_gain,0.0017758707282498442
average_alignment_shuffled_neural_predictivity,0.003112058728002012
standard_error_alignment_shuffled_neural_predictivity,0.0002348984916651046
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
