metric,value
average_return,182.375
standard_error_return,6.757139050565279
average_diagonal,225.90625
standard_error_diagonal,8.235190305937076
average_off_diagonal,nan
standard_error_off_diagonal,nan
num_ego_agents,5
num_partner_agents,20
num_pairs,100
num_diagonal_pairs,5
num_off_diagonal_pairs,0
