metric,value
average_alignment_r2,0.8407257258892059
standard_error_alignment_r2,0.0074775025178951985
average_alignment_normalized_mse,0.15927427414804696
standard_error_alignment_normalized_mse,0.00747750278380758
average_alignment_mse,0.16194367330521345
standard_error_alignment_mse,0.008164091914229756
average_alignment_shuffled_r2,-0.02360110136680305
standard_error_alignment_shuffled_r2,0.0012150499809277077
average_alignment_neural_predictivity,0.9183598059415817
standard_error_alignment_neural_predictivity,0.0035441895574764965
average_alignment_blind_neural_predictivity,0.90649334192276
standard_error_alignment_blind_neural_predictivity,0.0037343646499171704
average_alignment_ps_np_gain,0.011866463851183652
standard_error_alignment_ps_np_gain,0.001086614241138911
average_alignment_shuffled_neural_predictivity,0.0033987087704008445
standard_error_alignment_shuffled_neural_predictivity,0.0001755445455183272
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
