metric,value
average_alignment_r2,0.8329570960998535
standard_error_alignment_r2,0.007874773880956752
average_alignment_normalized_mse,0.16704290002584457
standard_error_alignment_normalized_mse,0.007874773400723855
average_alignment_mse,0.1688292568922043
standard_error_alignment_mse,0.008318705532528198
average_alignment_shuffled_r2,-0.017531770765781402
standard_error_alignment_shuffled_r2,0.0005296811644609091
average_alignment_neural_predictivity,0.9119741654396057
standard_error_alignment_neural_predictivity,0.004129091357923692
average_alignment_blind_neural_predictivity,0.8921474790573121
standard_error_alignment_blind_neural_predictivity,0.004983360164639286
average_alignment_ps_np_gain,0.019826684780418873
standard_error_alignment_ps_np_gain,0.0012992721903497323
average_alignment_shuffled_neural_predictivity,0.0034018156910315157
standard_error_alignment_shuffled_neural_predictivity,0.00030423231863611043
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
