metric,value
average_return,256.5140625
standard_error_return,5.617611719381016
average_diagonal,215.90625
standard_error_diagonal,49.80620157012327
average_off_diagonal,nan
standard_error_off_diagonal,nan
num_ego_agents,5
num_partner_agents,20
num_pairs,100
num_diagonal_pairs,5
num_off_diagonal_pairs,0
