metric,value
average_alignment_r2,0.7895246243476868
standard_error_alignment_r2,0.007577486880694056
average_alignment_normalized_mse,0.2104753804206848
standard_error_alignment_normalized_mse,0.0075774881192318885
average_alignment_mse,0.21272333443164826
standard_error_alignment_mse,0.008018828943084486
average_alignment_shuffled_r2,-0.01928971614688635
standard_error_alignment_shuffled_r2,0.0006815606912418278
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
