metric,value
average_alignment_r2,0.8132842653989791
standard_error_alignment_r2,0.005908091241457204
average_alignment_normalized_mse,0.186715736836195
standard_error_alignment_normalized_mse,0.005908091286948131
average_alignment_mse,0.18901505164802074
standard_error_alignment_mse,0.006295839830666336
average_alignment_shuffled_r2,-0.019308174569159745
standard_error_alignment_shuffled_r2,0.0005466844291852982
average_alignment_neural_predictivity,0.901759951710701
standard_error_alignment_neural_predictivity,0.0030394867778932967
average_alignment_blind_neural_predictivity,0.873438161611557
standard_error_alignment_blind_neural_predictivity,0.0036683848892860847
average_alignment_ps_np_gain,0.02832179148448631
standard_error_alignment_ps_np_gain,0.0011363262291908987
average_alignment_shuffled_neural_predictivity,0.003200656601693481
standard_error_alignment_shuffled_neural_predictivity,0.00013263447550175916
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
