0.90426493,0.77801567,0.69196224,0.78387678,0.83649558
0.77990317,0.86132872,0.73377311,0.69172925,0.81367558
0.82907414,0.72294039,0.89572358,0.76880544,0.78100026
0.76962668,0.71430230,0.72734445,0.75280231,0.73096830
0.78865683,0.83182162,0.78304768,0.71991360,0.84434962
