metric,value
average_alignment_r2,0.8850600218772888
standard_error_alignment_r2,0.014408680697407281
average_alignment_normalized_mse,0.11493997633457184
standard_error_alignment_normalized_mse,0.014408681477446386
average_alignment_mse,0.11685159385204315
standard_error_alignment_mse,0.01587018152070471
average_alignment_shuffled_r2,-0.02847649246454239
standard_error_alignment_shuffled_r2,0.00409294570660673
average_alignment_neural_predictivity,0.9439917492866516
standard_error_alignment_neural_predictivity,0.006042409448760963
average_alignment_blind_neural_predictivity,0.9359620380401611
standard_error_alignment_blind_neural_predictivity,0.006367000242010701
average_alignment_ps_np_gain,0.008029706937959418
standard_error_alignment_ps_np_gain,0.001227705827709495
average_alignment_shuffled_neural_predictivity,0.0029630750231444836
standard_error_alignment_shuffled_neural_predictivity,0.00021653107286069865
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
