-0.02600041,-0.03359631,-0.10512195,-0.01608130,-0.02232175
-0.02500723,-0.02075883,-0.01761466,-0.01842996,-0.01539765
-0.01463459,-0.01460187,-0.04199766,-0.03688939,-0.07475909
-0.03141235,-0.02507652,-0.01932522,-0.01747781,-0.01904466
-0.02814383,-0.01412262,-0.02444996,-0.03344544,-0.01620127
