0.00366639,0.00239125,0.00278861,0.00431342,0.00222223
0.00271392,0.00594319,0.00137787,0.00261129,0.00161119
0.00524219,0.00316132,0.00323170,0.00372734,0.00339209
0.00433122,0.00345022,0.00274498,0.00204989,0.00138251
0.00533345,0.00439336,0.00216219,0.00109052,0.00360943
