metric,value
average_alignment_r2,0.85226970911026
standard_error_alignment_r2,0.0063134352417643135
average_alignment_normalized_mse,0.14773028876632452
standard_error_alignment_normalized_mse,0.0063134350516790535
average_alignment_mse,0.14880317505449056
standard_error_alignment_mse,0.006304817312035629
average_alignment_shuffled_r2,-0.023526253197342157
standard_error_alignment_shuffled_r2,0.0017764102953060988
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
