metric,value
average_alignment_r2,0.9016538882255554
standard_error_alignment_r2,0.007242414353264835
average_alignment_normalized_mse,0.09834610814228655
standard_error_alignment_normalized_mse,0.00724241398900823
average_alignment_mse,0.10449240162968636
standard_error_alignment_mse,0.011342900634521935
average_alignment_shuffled_r2,-0.024753247490152716
standard_error_alignment_shuffled_r2,0.0014335231918680337
num_ego_agents,5
num_partner_agents,20
num_alignment_pairs,100
ego_hidden_dim,512
partner_hidden_dim,256
train_episodes,89
test_episodes,39
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
