metric,value
average_return,191.946875
standard_error_return,2.9506362100994
average_diagonal,170.1875
standard_error_diagonal,11.623508808928998
average_off_diagonal,nan
standard_error_off_diagonal,nan
num_ego_agents,5
num_partner_agents,20
num_pairs,100
num_diagonal_pairs,5
num_off_diagonal_pairs,0
