metric,value
average_alignment_r2,0.8954960107803345
standard_error_alignment_r2,0.013543841225627249
average_alignment_normalized_mse,0.10450399741530418
standard_error_alignment_normalized_mse,0.013543841636298602
average_alignment_mse,0.1065435354411602
standard_error_alignment_mse,0.015113425864848835
average_alignment_shuffled_r2,-0.023755209371447563
standard_error_alignment_shuffled_r2,0.003021634939129506
average_alignment_neural_predictivity,0.9492187356948852
standard_error_alignment_neural_predictivity,0.0056134087504413595
average_alignment_blind_neural_predictivity,0.9410099005699157
standard_error_alignment_blind_neural_predictivity,0.007290201278650077
average_alignment_ps_np_gain,0.008208831660449506
standard_error_alignment_ps_np_gain,0.0026489996027944654
average_alignment_shuffled_neural_predictivity,0.003451407388783991
standard_error_alignment_shuffled_neural_predictivity,0.0002637211798577078
num_ego_agents,5
num_partner_agents,5
num_alignment_pairs,25
ego_hidden_dim,512
partner_hidden_dim,512
train_episodes,89
test_episodes,39
hidden_dim,512
num_agents,5
alignment_eval_num_episodes,128
alignment_eval_num_steps,400
ridge_lambda,0.001
train_fraction,0.7
